feature,coefficient,absolute_coefficient
ELFN1 (392617),3.5453684761340836e-06,3.5453684761340836e-06
ITGB3 (3690),3.544654807807425e-06,3.544654807807425e-06
THSD7A (221981),3.543981132165822e-06,3.543981132165822e-06
THEMIS (387357),3.5437048480075596e-06,3.5437048480075596e-06
PIP4K2C (79837),3.543597046090807e-06,3.543597046090807e-06
ISCU (23479),-3.5431009267807892e-06,3.5431009267807892e-06
ACAD11 (84129),3.540286542066006e-06,3.540286542066006e-06
PRSS58 (136541),3.539989106828504e-06,3.539989106828504e-06
HAUS6 (54801),-3.539609202546026e-06,3.539609202546026e-06
RWDD2B (10069),-3.5386871755969535e-06,3.5386871755969535e-06
NKX1-1 (54729),-3.5383707401035032e-06,3.5383707401035032e-06
SOD3 (6649),3.5373716137826488e-06,3.5373716137826488e-06
AFDN (4301),3.535736823350395e-06,3.535736823350395e-06
NPIPB7 (440350),3.534453158381547e-06,3.534453158381547e-06
MNDA (4332),-3.5340935533551486e-06,3.5340935533551486e-06
MCF2L2 (23101),-3.533875198140169e-06,3.533875198140169e-06
DDX21 (9188),-3.5326074975496967e-06,3.5326074975496967e-06
MERTK (10461),-3.531803913303513e-06,3.531803913303513e-06
C14orf132 (56967),-3.531495337591209e-06,3.531495337591209e-06
SPDYE9 (643909),3.5313852435690043e-06,3.5313852435690043e-06
GFUS (7264),3.5286855841648356e-06,3.5286855841648356e-06
CRYBG3 (131544),-3.528301927173836e-06,3.528301927173836e-06
TPBGL (100507050),-3.5280625742607965e-06,3.5280625742607965e-06
APOL1 (8542),3.527787377822279e-06,3.527787377822279e-06
PI4KA (5297),-3.5275434101608992e-06,3.5275434101608992e-06
ZNF578 (147660),-3.52705332450158e-06,3.52705332450158e-06
NDST2 (8509),3.5261709133372403e-06,3.5261709133372403e-06
LATS2 (26524),3.5256747039168427e-06,3.5256747039168427e-06
NME8 (51314),-3.5218531404362016e-06,3.5218531404362016e-06
PCP4 (5121),-3.5215345805781967e-06,3.5215345805781967e-06
OR52N1 (79473),-3.5215109085499305e-06,3.5215109085499305e-06
MSLN (10232),3.5212851882864044e-06,3.5212851882864044e-06
OR2J1 (442185),3.521199730279875e-06,3.521199730279875e-06
HIVEP1 (3096),3.5204186142645324e-06,3.5204186142645324e-06
GNRH1 (2796),-3.519327017400174e-06,3.519327017400174e-06
GXYLT1 (283464),-3.5192298672768935e-06,3.5192298672768935e-06
THAP7 (80764),3.519140599102245e-06,3.519140599102245e-06
CYS1 (192668),-3.516599578922021e-06,3.516599578922021e-06
CLUL1 (27098),3.5154595064809833e-06,3.5154595064809833e-06
LUC7L3 (51747),3.5148011512641915e-06,3.5148011512641915e-06
ZBTB25 (7597),-3.5142651015955056e-06,3.5142651015955056e-06
EXOC1L (644145),3.5140224747461036e-06,3.5140224747461036e-06
DCHS2 (54798),3.5118989795224978e-06,3.5118989795224978e-06
DIS3 (22894),3.510826862290698e-06,3.510826862290698e-06
TTC21B (79809),3.5098437458374246e-06,3.5098437458374246e-06
LSM1 (27257),3.5097547561600016e-06,3.5097547561600016e-06
ARB2A (83989),-3.5079655212243984e-06,3.5079655212243984e-06
SIGLEC6 (946),3.506693778350997e-06,3.506693778350997e-06
OR1I1 (126370),-3.506473639547916e-06,3.506473639547916e-06
DBNL (28988),-3.504589237794384e-06,3.504589237794384e-06
AIG1 (51390),-3.5039549418583736e-06,3.5039549418583736e-06
CLDN22 (53842),-3.503446114108164e-06,3.503446114108164e-06
BAP1 (8314),-3.5031166771962954e-06,3.5031166771962954e-06
GJA10 (84694),3.502378095032478e-06,3.502378095032478e-06
NPHS2 (7827),3.5021919341659412e-06,3.5021919341659412e-06
BHLHE22 (27319),-3.501431066118477e-06,3.501431066118477e-06
CLDN1 (9076),-3.5002760709337268e-06,3.5002760709337268e-06
MYCT1 (80177),-3.5000553561600977e-06,3.5000553561600977e-06
ARL6IP5 (10550),-3.4997416379805676e-06,3.4997416379805676e-06
ANXA8L1 (728113),-3.497887190963636e-06,3.497887190963636e-06
PLLP (51090),3.4978088531614335e-06,3.4978088531614335e-06
FABP6 (2172),3.49757584643351e-06,3.49757584643351e-06
OTUD6B (51633),3.4947246100557236e-06,3.4947246100557236e-06
REEP2 (51308),-3.4946759373283884e-06,3.4946759373283884e-06
ZNF613 (79898),-3.4944183184909146e-06,3.4944183184909146e-06
OR51D1 (390038),-3.493980109159526e-06,3.493980109159526e-06
PRPF31 (26121),3.4925362505507468e-06,3.4925362505507468e-06
TRIM4 (89122),-3.4892621255122266e-06,3.4892621255122266e-06
GPR137C (283554),3.488036217906122e-06,3.488036217906122e-06
SYCP1 (6847),-3.4865509108565373e-06,3.4865509108565373e-06
KDM5B (10765),3.4864823298644053e-06,3.4864823298644053e-06
RPL7 (6129),-3.4863663308314177e-06,3.4863663308314177e-06
ADAMDEC1 (27299),-3.4862544412043715e-06,3.4862544412043715e-06
ZNF703 (80139),3.4859328340665605e-06,3.4859328340665605e-06
AGPAT1 (10554),-3.4853980870674006e-06,3.4853980870674006e-06
MMRN2 (79812),3.484347453142259e-06,3.484347453142259e-06
EIF3CL (728689),-3.4840274022653713e-06,3.4840274022653713e-06
DERA (51071),-3.483752277727867e-06,3.483752277727867e-06
ABCC12 (94160),3.4837052618182196e-06,3.4837052618182196e-06
UNC45A (55898),3.4832799448566597e-06,3.4832799448566597e-06
ENDOU (8909),3.4831121869736166e-06,3.4831121869736166e-06
DENR (8562),-3.4816904620036054e-06,3.4816904620036054e-06
SCGB1A1 (7356),3.4814355444025626e-06,3.4814355444025626e-06
C9orf85 (138241),3.480224192667222e-06,3.480224192667222e-06
ZNF679 (168417),3.4782045015054116e-06,3.4782045015054116e-06
RPE65 (6121),-3.4781765680815453e-06,3.4781765680815453e-06
CCN6 (8838),-3.47781001535067e-06,3.47781001535067e-06
NCAPH (23397),3.477225010947352e-06,3.477225010947352e-06
OR8I2 (120586),-3.4771450953661164e-06,3.4771450953661164e-06
CAPNS1 (826),3.4770682427190475e-06,3.4770682427190475e-06
GPR63 (81491),3.476460913043405e-06,3.476460913043405e-06
NBR1 (4077),3.4750093016349447e-06,3.4750093016349447e-06
CRCT1 (54544),3.4748890881322186e-06,3.4748890881322186e-06
GRIA2 (2891),3.4734820154718096e-06,3.4734820154718096e-06
FAM162A (26355),3.4729686370322204e-06,3.4729686370322204e-06
TMEM165 (55858),3.4723590462032556e-06,3.4723590462032556e-06
COL4A5 (1287),-3.472246228825236e-06,3.472246228825236e-06
KCNJ18 (100134444),3.4715720199472507e-06,3.4715720199472507e-06
ZNF227 (7770),3.470975478260826e-06,3.470975478260826e-06
CNOT7 (29883),3.4707669938538404e-06,3.4707669938538404e-06
IFT70B (150737),3.4703447989029402e-06,3.4703447989029402e-06
KLRB1 (3820),3.469965446751438e-06,3.469965446751438e-06
ZNF524 (147807),3.4691369843223556e-06,3.4691369843223556e-06
ZNF764 (92595),-3.468290764921939e-06,3.468290764921939e-06
FAM136A (84908),3.467996731518019e-06,3.467996731518019e-06
KRTAP10-5 (386680),3.4672876963818095e-06,3.4672876963818095e-06
GM2A (2760),3.467043960632302e-06,3.467043960632302e-06
SNRPD1 (6632),3.466675250458642e-06,3.466675250458642e-06
ZBTB21 (49854),3.463889824544934e-06,3.463889824544934e-06
KIR2DL1 (3802),-3.462842879983982e-06,3.462842879983982e-06
ERO1B (56605),-3.462134373130349e-06,3.462134373130349e-06
DKC1 (1736),3.462057669151524e-06,3.462057669151524e-06
MXRA5 (25878),-3.4612438265571354e-06,3.4612438265571354e-06
MYH6 (4624),3.4611575026789496e-06,3.4611575026789496e-06
DGKG (1608),-3.4592881658646646e-06,3.4592881658646646e-06
ATG2A (23130),-3.459283988794542e-06,3.459283988794542e-06
SEPHS2 (22928),3.4583971912070914e-06,3.4583971912070914e-06
MMP10 (4319),3.4573453229713734e-06,3.4573453229713734e-06
STPG2 (285555),3.4569093199199205e-06,3.4569093199199205e-06
SLC24A4 (123041),3.4566033437487615e-06,3.4566033437487615e-06
POPDC2 (64091),-3.454727150511373e-06,3.454727150511373e-06
GPR87 (53836),-3.4546994006436625e-06,3.4546994006436625e-06
CFAP69 (79846),3.4540825987390713e-06,3.4540825987390713e-06
GBA3 (57733),-3.4538786334593154e-06,3.4538786334593154e-06
HAAO (23498),-3.4536898405061086e-06,3.4536898405061086e-06
SESN1 (27244),3.453434008125627e-06,3.453434008125627e-06
TBRG1 (84897),-3.4527013483061467e-06,3.4527013483061467e-06
TCEA2 (6919),-3.4512293767739475e-06,3.4512293767739475e-06
FOXS1 (2307),3.449995933807954e-06,3.449995933807954e-06
ENTR1 (10807),3.4490437633311085e-06,3.4490437633311085e-06
HSP90AB1 (3326),-3.4479310966698893e-06,3.4479310966698893e-06
ZNF563 (147837),-3.4479192241284114e-06,3.4479192241284114e-06
ASZ1 (136991),-3.447862556941008e-06,3.447862556941008e-06
CAMSAP2 (23271),3.445828080777073e-06,3.445828080777073e-06
MMP21 (118856),3.445648696572504e-06,3.445648696572504e-06
FDXACB1 (91893),-3.444840287031934e-06,3.444840287031934e-06
TRIP11 (9321),3.44474778640845e-06,3.44474778640845e-06
ICE1 (23379),-3.444730445387981e-06,3.444730445387981e-06
BCL2L15 (440603),-3.4444907366478274e-06,3.4444907366478274e-06
TNFAIP6 (7130),-3.4433507953072682e-06,3.4433507953072682e-06
PGRMC2 (10424),-3.4414082523963213e-06,3.4414082523963213e-06
DEK (7913),-3.441153572175826e-06,3.441153572175826e-06
TRPV6 (55503),3.4408556209372766e-06,3.4408556209372766e-06
SLC35D1 (23169),3.439976712065652e-06,3.439976712065652e-06
ANGPTL5 (253935),3.439607742792791e-06,3.439607742792791e-06
RRM2B (50484),-3.4394705353455914e-06,3.4394705353455914e-06
ZNF845 (91664),3.43873823329819e-06,3.43873823329819e-06
MEOX2 (4223),3.4379949627094537e-06,3.4379949627094537e-06
CCNT2 (905),3.4377031956418337e-06,3.4377031956418337e-06
CTSO (1519),3.4368267859244174e-06,3.4368267859244174e-06
CDC26 (246184),3.4363537771790134e-06,3.4363537771790134e-06
USP16 (10600),-3.4350178906711784e-06,3.4350178906711784e-06
ING2 (3622),3.4331934044413993e-06,3.4331934044413993e-06
APOBEC2 (10930),3.4317357425987608e-06,3.4317357425987608e-06
NAE1 (8883),-3.4316114468576536e-06,3.4316114468576536e-06
ICAM4 (3386),-3.431501450892001e-06,3.431501450892001e-06
CLCF1 (23529),3.430056229375177e-06,3.430056229375177e-06
SPANXD (64648),-3.4284650550544797e-06,3.4284650550544797e-06
GJD4 (219770),3.4283999500179127e-06,3.4283999500179127e-06
XIRP1 (165904),-3.4269247178324597e-06,3.4269247178324597e-06
GLB1L (79411),3.4260668826231605e-06,3.4260668826231605e-06
PYCR3 (65263),3.4258322695112224e-06,3.4258322695112224e-06
SDHAF4 (135154),3.4256904924727425e-06,3.4256904924727425e-06
WRN (7486),3.4251965108525896e-06,3.4251965108525896e-06
PSME3 (10197),3.425167118312401e-06,3.425167118312401e-06
SERPINB4 (6318),3.425109916276499e-06,3.425109916276499e-06
TPP2 (7174),3.4247867822845577e-06,3.4247867822845577e-06
CLPB (81570),-3.424121728664807e-06,3.424121728664807e-06
OR4K1 (79544),-3.4238445763091874e-06,3.4238445763091874e-06
CD93 (22918),3.4229810205052876e-06,3.4229810205052876e-06
ZDHHC14 (79683),-3.422963856303055e-06,3.422963856303055e-06
KNSTRN (90417),-3.4226213889816863e-06,3.4226213889816863e-06
DEFB4A (1673),-3.422071718457279e-06,3.422071718457279e-06
NT5DC3 (51559),3.4215051514822226e-06,3.4215051514822226e-06
FBXL19 (54620),3.4213451152556286e-06,3.4213451152556286e-06
TMPRSS11E (28983),-3.4211994641522403e-06,3.4211994641522403e-06
ERVV-1 (147664),3.4211164805224705e-06,3.4211164805224705e-06
FLVCR2 (55640),3.420931776470274e-06,3.420931776470274e-06
HS3ST6 (64711),-3.4195034504243077e-06,3.4195034504243077e-06
GRPEL2 (134266),3.41829819282654e-06,3.41829819282654e-06
AMER2 (219287),-3.4182891925969436e-06,3.4182891925969436e-06
ZNF277 (11179),-3.418109573675321e-06,3.418109573675321e-06
SET (6418),3.415848464617649e-06,3.415848464617649e-06
PRKCSH (5589),-3.4148772389544625e-06,3.4148772389544625e-06
CENPU (79682),3.4144134385026934e-06,3.4144134385026934e-06
MAGEL2 (54551),-3.4143841024525553e-06,3.4143841024525553e-06
HINFP (25988),-3.4135314241896863e-06,3.4135314241896863e-06
CDKN2A (1029),3.4124061590027746e-06,3.4124061590027746e-06
WBP1L (54838),3.411579758574563e-06,3.411579758574563e-06
SLC22A7 (10864),-3.4108915550861947e-06,3.4108915550861947e-06
ALS2 (57679),-3.41070498135524e-06,3.41070498135524e-06
PKP4 (8502),3.4106805076407016e-06,3.4106805076407016e-06
DLK2 (65989),-3.409851575735906e-06,3.409851575735906e-06
SWI5 (375757),-3.409754291116397e-06,3.409754291116397e-06
DNALI1 (7802),-3.408980498196936e-06,3.408980498196936e-06
UGT2B28 (54490),3.4081211020271327e-06,3.4081211020271327e-06
NPC2 (10577),-3.40667561662431e-06,3.40667561662431e-06
SALL4 (57167),3.4061420863998193e-06,3.4061420863998193e-06
OR1E3 (8389),-3.406021708299968e-06,3.406021708299968e-06
LTA (4049),3.405771342649319e-06,3.405771342649319e-06
PDE11A (50940),3.405221855210725e-06,3.405221855210725e-06
LEMD1 (93273),3.404848533769382e-06,3.404848533769382e-06
PLPP1 (8611),-3.4046520513856355e-06,3.4046520513856355e-06
ITSN2 (50618),3.404410320877721e-06,3.404410320877721e-06
OR5AC2 (81050),3.4037097939116713e-06,3.4037097939116713e-06
VPS33A (65082),-3.403236419762579e-06,3.403236419762579e-06
ST3GAL1 (6482),-3.402829100620517e-06,3.402829100620517e-06
PDE6A (5145),3.402690655228609e-06,3.402690655228609e-06
LRPPRC (10128),3.4007856631809913e-06,3.4007856631809913e-06
PDYN (5173),-3.40036782332452e-06,3.40036782332452e-06
CERS4 (79603),3.398117258573953e-06,3.398117258573953e-06
ALDH3B1 (221),3.3970896961759664e-06,3.3970896961759664e-06
KRTAP8-1 (337879),-3.3970429975653948e-06,3.3970429975653948e-06
PRSS33 (260429),3.3960737254102132e-06,3.3960737254102132e-06
LCT (3938),3.3960613901821437e-06,3.3960613901821437e-06
CDON (50937),3.3946721585661618e-06,3.3946721585661618e-06
CRY2 (1408),-3.394264553931887e-06,3.394264553931887e-06
FBXO10 (26267),-3.393663448116515e-06,3.393663448116515e-06
MT1F (4494),3.393220565063569e-06,3.393220565063569e-06
ALOX12 (239),3.3924765906857428e-06,3.3924765906857428e-06
ATF6 (22926),3.3923204963201568e-06,3.3923204963201568e-06
FAM193B (54540),3.3919577291495582e-06,3.3919577291495582e-06
PPP2R1B (5519),3.3908320622907807e-06,3.3908320622907807e-06
PWWP2B (170394),-3.390271821739821e-06,3.390271821739821e-06
PAK3 (5063),-3.3899894493288723e-06,3.3899894493288723e-06
LITAF (9516),3.3889168456981863e-06,3.3889168456981863e-06
AMELY (266),-3.3886798156792827e-06,3.3886798156792827e-06
GPR26 (2849),3.3878395473144144e-06,3.3878395473144144e-06
ABCG5 (64240),-3.3877520152083706e-06,3.3877520152083706e-06
CCDC13 (152206),-3.386967841487956e-06,3.386967841487956e-06
LHX9 (56956),-3.386816462141034e-06,3.386816462141034e-06
GATA1 (2623),-3.38634306674285e-06,3.38634306674285e-06
GSTP1 (2950),-3.385936792868553e-06,3.385936792868553e-06
PSAP (5660),3.384381865698669e-06,3.384381865698669e-06
SSH2 (85464),3.381715003518981e-06,3.381715003518981e-06
GINS4 (84296),3.3816684774583457e-06,3.3816684774583457e-06
ADH4 (127),3.381474608214e-06,3.381474608214e-06
MCIDAS (345643),3.380513665660463e-06,3.380513665660463e-06
NFATC3 (4775),3.380160973599471e-06,3.380160973599471e-06
EXPH5 (23086),3.379118973624874e-06,3.379118973624874e-06
CSDE1 (7812),-3.3784603518283243e-06,3.3784603518283243e-06
FAM151B (167555),3.378274564753703e-06,3.378274564753703e-06
HLF (3131),3.3781631443652154e-06,3.3781631443652154e-06
CLCN7 (1186),3.3779171781899486e-06,3.3779171781899486e-06
STRC (161497),3.3775610498258225e-06,3.3775610498258225e-06
ARK2C (494470),-3.3774025451443025e-06,3.3774025451443025e-06
CYP8B1 (1582),-3.3764700152911574e-06,3.3764700152911574e-06
ZNF700 (90592),3.3759964583098824e-06,3.3759964583098824e-06
C21orf58 (54058),3.375450682422442e-06,3.375450682422442e-06
CD19 (930),3.374949143844174e-06,3.374949143844174e-06
HBQ1 (3049),3.374935219739272e-06,3.374935219739272e-06
TP53RK (112858),-3.374778123430602e-06,3.374778123430602e-06
RASSF5 (83593),-3.3747506155017675e-06,3.3747506155017675e-06
CHAD (1101),3.373327697512075e-06,3.373327697512075e-06
RAB18 (22931),-3.372833480271633e-06,3.372833480271633e-06
SMIM20 (389203),-3.3724835068382136e-06,3.3724835068382136e-06
GLIPR1L1 (256710),3.3724748690804377e-06,3.3724748690804377e-06
POU2AF1 (5450),-3.3724332745829013e-06,3.3724332745829013e-06
CYTL1 (54360),-3.371794947739687e-06,3.371794947739687e-06
ZNF2 (7549),3.3715133600770537e-06,3.3715133600770537e-06
GALR2 (8811),3.3711479039586414e-06,3.3711479039586414e-06
GPRC6A (222545),-3.370829535545702e-06,3.370829535545702e-06
ARHGAP6 (395),-3.3699800012928147e-06,3.3699800012928147e-06
SPTB (6710),-3.3690990672012345e-06,3.3690990672012345e-06
PPWD1 (23398),-3.36770304301606e-06,3.36770304301606e-06
EXOC1 (55763),-3.3668060187820373e-06,3.3668060187820373e-06
ANAPC7 (51434),3.36674385782105e-06,3.36674385782105e-06
SIX6 (4990),3.3657288651003275e-06,3.3657288651003275e-06
FAXC (84553),3.364483217418006e-06,3.364483217418006e-06
ZC3H15 (55854),3.3636300588247e-06,3.3636300588247e-06
TMEM106A (113277),-3.363390373017113e-06,3.363390373017113e-06
LTF (4057),3.362968996762087e-06,3.362968996762087e-06
NELL2 (4753),3.3628029992369352e-06,3.3628029992369352e-06
ZYG11A (440590),-3.362693040663343e-06,3.362693040663343e-06
LY6G6F (259215),-3.3626579171796605e-06,3.3626579171796605e-06
RPS3 (6188),-3.3616591115027708e-06,3.3616591115027708e-06
ZNF490 (57474),3.361301757551089e-06,3.361301757551089e-06
WDR46 (9277),-3.358449149904452e-06,3.358449149904452e-06
ABCB1 (5243),-3.3574532259473798e-06,3.3574532259473798e-06
CD200 (4345),-3.357440621150463e-06,3.357440621150463e-06
VRTN (55237),3.3562742486219993e-06,3.3562742486219993e-06
IMMP1L (196294),3.355391249324385e-06,3.355391249324385e-06
SLC7A2 (6542),-3.3553492503650674e-06,3.3553492503650674e-06
AGER (177),3.3553452238693465e-06,3.3553452238693465e-06
DPY19L2 (283417),-3.3550297127709074e-06,3.3550297127709074e-06
CCDC71L (168455),-3.3550154674933268e-06,3.3550154674933268e-06
DDX20 (11218),-3.3544138572107954e-06,3.3544138572107954e-06
MOAP1 (64112),3.3534921827463393e-06,3.3534921827463393e-06
ADAM17 (6868),3.3532936278911083e-06,3.3532936278911083e-06
GPR37 (2861),-3.352853383287501e-06,3.352853383287501e-06
SLC38A11 (151258),3.352374044428374e-06,3.352374044428374e-06
NDUFS7 (374291),3.351926014248882e-06,3.351926014248882e-06
HSD3B1 (3283),3.351409459085777e-06,3.351409459085777e-06
PIAS3 (10401),3.346944002945268e-06,3.346944002945268e-06
GREM2 (64388),-3.3466898440119665e-06,3.3466898440119665e-06
PM20D1 (148811),-3.3462413052519326e-06,3.3462413052519326e-06
SKP1 (6500),-3.3458284476894253e-06,3.3458284476894253e-06
CRLF1 (9244),3.344942826253222e-06,3.344942826253222e-06
SYMPK (8189),3.3436501369973006e-06,3.3436501369973006e-06
BRWD1 (54014),-3.3419518829947852e-06,3.3419518829947852e-06
NOX1 (27035),3.341882335639578e-06,3.341882335639578e-06
ZMAT3 (64393),3.3413883699450465e-06,3.3413883699450465e-06
LIN7B (64130),3.3411148541732334e-06,3.3411148541732334e-06
ELAVL2 (1993),-3.340455259550524e-06,3.340455259550524e-06
AMY1B (277),-3.3403812868933567e-06,3.3403812868933567e-06
OR4F5 (79501),3.3401850026962156e-06,3.3401850026962156e-06
CNTLN (54875),-3.3399524445803252e-06,3.3399524445803252e-06
ZNF480 (147657),-3.3390609056188146e-06,3.3390609056188146e-06
SPDYE4 (388333),-3.3385876170562984e-06,3.3385876170562984e-06
FBXL3 (26224),3.3371393217709385e-06,3.3371393217709385e-06
TAF1L (138474),3.333585473027288e-06,3.333585473027288e-06
SERTAD2 (9792),-3.3324440083351134e-06,3.3324440083351134e-06
RCE1 (9986),3.331998044078869e-06,3.331998044078869e-06
MTNAP1 (55028),-3.3316910122976065e-06,3.3316910122976065e-06
DCAF16 (54876),3.330636659517827e-06,3.330636659517827e-06
NAA10 (8260),-3.3293862171388983e-06,3.3293862171388983e-06
C1orf105 (92346),3.3290973533900367e-06,3.3290973533900367e-06
VAX2 (25806),3.32908040797619e-06,3.32908040797619e-06
POTEG (404785),3.328560836261266e-06,3.328560836261266e-06
HNRNPCL2 (440563),-3.3273369078257547e-06,3.3273369078257547e-06
NUMBL (9253),-3.3265259570783017e-06,3.3265259570783017e-06
NOL11 (25926),-3.325222917299767e-06,3.325222917299767e-06
CYBC1 (79415),-3.32495466764668e-06,3.32495466764668e-06
DORIP1 (122525),-3.3247967044420375e-06,3.3247967044420375e-06
SMC4 (10051),-3.3244483104934424e-06,3.3244483104934424e-06
SRI (6717),3.3243847075068514e-06,3.3243847075068514e-06
ASB9 (140462),-3.3233807825800314e-06,3.3233807825800314e-06
RPA2 (6118),-3.3223170587575733e-06,3.3223170587575733e-06
C4orf33 (132321),3.3208560540334983e-06,3.3208560540334983e-06
GPRC5B (51704),-3.320767906794305e-06,3.320767906794305e-06
ZNF331 (55422),-3.318174096345958e-06,3.318174096345958e-06
POP1 (10940),3.3179016674882097e-06,3.3179016674882097e-06
HDGFL3 (50810),-3.315500949222516e-06,3.315500949222516e-06
ZNF883 (169834),-3.315305861062407e-06,3.315305861062407e-06
